fha_loans,state_abbr,state,,county_name,median_home_value,gse_type,gse_1,gse_2,gse_3,gse_4," gse_1,gse_2,gse_3,gse_4, ",limit_type,fha_1,fha_2,fha_3,fha_4,"fha_1,fha_2,fha_3,fha_4",
VA-590,VA, VIRGINIA ,590,DANVILLE CITY,112000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VA-595,VA, VIRGINIA ,595,EMPORIA CITY,211000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VA-620,VA, VIRGINIA ,620,FRANKLIN CITY,441000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,507150,649250,784800,975300,"507150,649250,784800,975300",
VA-640,VA, VIRGINIA ,640,GALAX CITY,133000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VA-650,VA, VIRGINIA ,650,HAMPTON CITY,441000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,507150,649250,784800,975300,"507150,649250,784800,975300",
VA-660,VA, VIRGINIA ,660,HARRISONBURG CITY,295000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VA-670,VA, VIRGINIA ,670,HOPEWELL CITY,475000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,546250,699300,845300,1050500,"546250,699300,845300,1050500",
VA-678,VA, VIRGINIA ,678,LEXINGTON CITY,258000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VA-680,VA, VIRGINIA ,680,LYNCHBURG CITY,260000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VA-690,VA, VIRGINIA ,690,MARTINSVILLE CITY,90000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VA-700,VA, VIRGINIA ,700,NEWPORT NEWS CITY,441000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,507150,649250,784800,975300,"507150,649250,784800,975300",
VA-710,VA, VIRGINIA ,710,NORFOLK CITY,441000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,507150,649250,784800,975300,"507150,649250,784800,975300",
VA-720,VA, VIRGINIA ,720,NORTON CITY,103000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VA-730,VA, VIRGINIA ,730,PETERSBURG CITY,475000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,546250,699300,845300,1050500,"546250,699300,845300,1050500",
VA-735,VA, VIRGINIA ,735,POQUOSON CITY,441000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,507150,649250,784800,975300,"507150,649250,784800,975300",
VA-740,VA, VIRGINIA ,740,PORTSMOUTH CITY,441000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,507150,649250,784800,975300,"507150,649250,784800,975300",
VA-750,VA, VIRGINIA ,750,RADFORD CITY,280000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VA-760,VA, VIRGINIA ,760,RICHMOND CITY,475000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,546250,699300,845300,1050500,"546250,699300,845300,1050500",
VA-770,VA, VIRGINIA ,770,ROANOKE CITY,278000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VA-775,VA, VIRGINIA ,775,SALEM CITY,278000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VA-790,VA, VIRGINIA ,790,STAUNTON CITY,290000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VA-800,VA, VIRGINIA ,800,SUFFOLK CITY,441000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,507150,649250,784800,975300,"507150,649250,784800,975300",
VA-810,VA, VIRGINIA ,810,VIRGINIA BEACH CITY,441000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,507150,649250,784800,975300,"507150,649250,784800,975300",
VA-820,VA, VIRGINIA ,820,WAYNESBORO CITY,290000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VA-830,VA, VIRGINIA ,830,WILLIAMSBURG CITY,441000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,507150,649250,784800,975300,"507150,649250,784800,975300",
VA-840,VA, VIRGINIA ,840,WINCHESTER CITY,350000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VT-001,VT, VERMONT ,001,ADDISON COUNTY,285000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VT-003,VT, VERMONT ,003,BENNINGTON COUNTY,261000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VT-005,VT, VERMONT ,005,CALEDONIA COUNTY,171000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VT-007,VT, VERMONT ,007,CHITTENDEN COUNTY,428000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,492200,630100,761650,946550,"492200,630100,761650,946550",
VT-009,VT, VERMONT ,009,ESSEX COUNTY,100000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VT-011,VT, VERMONT ,011,FRANKLIN COUNTY,428000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,492200,630100,761650,946550,"492200,630100,761650,946550",
VT-013,VT, VERMONT ,013,GRAND ISLE COUNTY,428000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,492200,630100,761650,946550,"492200,630100,761650,946550",
VT-015,VT, VERMONT ,015,LAMOILLE COUNTY,300000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VT-017,VT, VERMONT ,017,ORANGE COUNTY,275000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VT-019,VT, VERMONT ,019,ORLEANS COUNTY,179000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VT-021,VT, VERMONT ,021,RUTLAND COUNTY,200000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VT-023,VT, VERMONT ,023,WASHINGTON COUNTY,250000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VT-025,VT, VERMONT ,025,WINDHAM COUNTY,260000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
VT-027,VT, VERMONT ,027,WINDSOR COUNTY,275000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-001,WA, WASHINGTON ,001,ADAMS COUNTY,277000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-003,WA, WASHINGTON ,003,ASOTIN COUNTY,310000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-005,WA, WASHINGTON ,005,BENTON COUNTY,400000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-007,WA, WASHINGTON ,007,CHELAN COUNTY,440000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,506000,647750,783000,973100,"506000,647750,783000,973100",
WA-009,WA, WASHINGTON ,009,CLALLAM COUNTY,386000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-011,WA, WASHINGTON ,011,CLARK COUNTY,585000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,672750,861250,1041050,1293750,"672750,861250,1041050,1293750",
WA-013,WA, WASHINGTON ,013,COLUMBIA COUNTY,210000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-015,WA, WASHINGTON ,015,COWLITZ COUNTY,364000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-017,WA, WASHINGTON ,017,DOUGLAS COUNTY,440000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,506000,647750,783000,973100,"506000,647750,783000,973100",
WA-019,WA, WASHINGTON ,019,FERRY COUNTY,138000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-021,WA, WASHINGTON ,021,FRANKLIN COUNTY,400000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-023,WA, WASHINGTON ,023,GARFIELD COUNTY,246000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-025,WA, WASHINGTON ,025,GRANT COUNTY,300000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-027,WA, WASHINGTON ,027,GRAYS HARBOR COUNTY,274000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-029,WA, WASHINGTON ,029,ISLAND COUNTY,500000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,575000,736100,889800,1105800,"575000,736100,889800,1105800",
WA-031,WA, WASHINGTON ,031,JEFFERSON COUNTY,180000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-035,WA, WASHINGTON ,035,KITSAP COUNTY,490000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,563500,721400,872000,1083650,"563500,721400,872000,1083650",
WA-037,WA, WASHINGTON ,037,KITTITAS COUNTY,413000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,474950,608000,734950,913350,"474950,608000,734950,913350",
WA-039,WA, WASHINGTON ,039,KLICKITAT COUNTY,250000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-041,WA, WASHINGTON ,041,LEWIS COUNTY,344000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-043,WA, WASHINGTON ,043,LINCOLN COUNTY,279000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-045,WA, WASHINGTON ,045,MASON COUNTY,330000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-047,WA, WASHINGTON ,047,OKANOGAN COUNTY,240000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-049,WA, WASHINGTON ,049,PACIFIC COUNTY,230000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-051,WA, WASHINGTON ,051,PEND OREILLE COUNTY,95000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-055,WA, WASHINGTON ,055,SAN JUAN COUNTY,129000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,497950,637450,770550,957600,"497950,637450,770550,957600",
WA-057,WA, WASHINGTON ,057,SKAGIT COUNTY,474000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,545100,697800,843500,1048300,"545100,697800,843500,1048300",
WA-059,WA, WASHINGTON ,059,SKAMANIA COUNTY,585000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,672750,861250,1041050,1293750,"672750,861250,1041050,1293750",
WA-063,WA, WASHINGTON ,063,SPOKANE COUNTY,383000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-065,WA, WASHINGTON ,065,STEVENS COUNTY,383000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-067,WA, WASHINGTON ,067,THURSTON COUNTY,475000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,546250,699300,845300,1050500,"546250,699300,845300,1050500",
WA-069,WA, WASHINGTON ,069,WAHKIAKUM COUNTY,290000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-071,WA, WASHINGTON ,071,WALLA WALLA COUNTY,394000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-073,WA, WASHINGTON ,073,WHATCOM COUNTY,525000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", H ,603750,772900,934250,1161050,"603750,772900,934250,1161050",
WA-075,WA, WASHINGTON ,075,WHITMAN COUNTY,372000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WA-077,WA, WASHINGTON ,077,YAKIMA COUNTY,310000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-001,WI, WISCONSIN ,001,ADAMS COUNTY,80000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-003,WI, WISCONSIN ,003,ASHLAND COUNTY,100000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-005,WI, WISCONSIN ,005,BARRON COUNTY,165000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-007,WI, WISCONSIN ,007,BAYFIELD COUNTY,124000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-009,WI, WISCONSIN ,009,BROWN COUNTY,235000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-011,WI, WISCONSIN ,011,BUFFALO COUNTY,141000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-013,WI, WISCONSIN ,013,BURNETT COUNTY,145000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-015,WI, WISCONSIN ,015,CALUMET COUNTY,255000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-017,WI, WISCONSIN ,017,CHIPPEWA COUNTY,240000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-019,WI, WISCONSIN ,019,CLARK COUNTY,125000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-021,WI, WISCONSIN ,021,COLUMBIA COUNTY,375000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-023,WI, WISCONSIN ,023,CRAWFORD COUNTY,130000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-025,WI, WISCONSIN ,025,DANE COUNTY,375000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-027,WI, WISCONSIN ,027,DODGE COUNTY,190000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-029,WI, WISCONSIN ,029,DOOR COUNTY,185000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-031,WI, WISCONSIN ,031,DOUGLAS COUNTY,200000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-033,WI, WISCONSIN ,033,DUNN COUNTY,200000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-035,WI, WISCONSIN ,035,EAU CLAIRE COUNTY,240000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-037,WI, WISCONSIN ,037,FLORENCE COUNTY,95000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-039,WI, WISCONSIN ,039,FOND DU LAC COUNTY,160000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-041,WI, WISCONSIN ,041,FOREST COUNTY,87000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-043,WI, WISCONSIN ,043,GRANT COUNTY,139000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-045,WI, WISCONSIN ,045,GREEN COUNTY,375000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-047,WI, WISCONSIN ,047,GREEN LAKE COUNTY,166000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-049,WI, WISCONSIN ,049,IOWA COUNTY,375000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-051,WI, WISCONSIN ,051,IRON COUNTY,93000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-053,WI, WISCONSIN ,053,JACKSON COUNTY,125000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-055,WI, WISCONSIN ,055,JEFFERSON COUNTY,250000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-057,WI, WISCONSIN ,057,JUNEAU COUNTY,117000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-059,WI, WISCONSIN ,059,KENOSHA COUNTY,386000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-061,WI, WISCONSIN ,061,KEWAUNEE COUNTY,235000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-063,WI, WISCONSIN ,063,LA CROSSE COUNTY,225000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
WI-065,WI, WISCONSIN ,065,LAFAYETTE COUNTY,135000,,726200,929850,1123900,1396800," 726200,929850,1123900,1396800, ", S ,472030,604400,730525,907900,"472030,604400,730525,907900",
